"","from","from.lat","from.lon","to","to.lat","to.lon","percent"
"1","ABE",40.652099609375,-75.440803527832,"ATL",33.6366996765137,-84.4281005859375,21.6666666666667
"2","ABE",40.652099609375,-75.440803527832,"CLE",41.4117012024,-81.8498001099,8.47457627118644
"3","ABE",40.652099609375,-75.440803527832,"CLT",35.2140007019043,-80.9430999755859,10
"4","ABE",40.652099609375,-75.440803527832,"CVG",39.0488014221,-84.6678009033,2.94117647058824
"5","ABE",40.652099609375,-75.440803527832,"DTW",42.2123985290527,-83.353401184082,16.8539325842697
"6","ABE",40.652099609375,-75.440803527832,"LGA",40.77719879,-73.87259674,80
"7","ABE",40.652099609375,-75.440803527832,"ORD",41.97859955,-87.90480042,40
"8","ABI",32.4113006592,-99.6819000244,"DFW",32.896800994873,-97.0380020141602,11.2554112554113
"9","ABQ",35.0401992797852,-106.609001159668,"AMA",35.2193984985352,-101.706001281738,35.4838709677419
"10","ABQ",35.0401992797852,-106.609001159668,"ATL",33.6366996765137,-84.4281005859375,8.88888888888889
"11","ABQ",35.0401992797852,-106.609001159668,"AUS",30.1944999694824,-97.6698989868164,19.6428571428571
"12","ABQ",35.0401992797852,-106.609001159668,"BWI",39.17539978,-76.66829681,16.6666666666667
"13","ABQ",35.0401992797852,-106.609001159668,"CLE",41.4117012024,-81.8498001099,33.3333333333333
"14","ABQ",35.0401992797852,-106.609001159668,"CVG",39.0488014221,-84.6678009033,13.3333333333333
"15","ABQ",35.0401992797852,-106.609001159668,"DAL",32.8470993041992,-96.8517990112305,21.4285714285714
"16","ABQ",35.0401992797852,-106.609001159668,"DEN",39.861698150635,-104.672996521,17.3814898419865
"17","ABQ",35.0401992797852,-106.609001159668,"DFW",32.896800994873,-97.0380020141602,24.5833333333333
"18","ABQ",35.0401992797852,-106.609001159668,"ELP",31.80719948,-106.3779984,35
"19","ABQ",35.0401992797852,-106.609001159668,"EWR",40.6925010681152,-74.168701171875,16
"20","ABQ",35.0401992797852,-106.609001159668,"HOU",29.64539909,-95.27890015,27.906976744186
"21","ABQ",35.0401992797852,-106.609001159668,"IAD",38.94449997,-77.45580292,20
"22","ABQ",35.0401992797852,-106.609001159668,"IAH",29.9843997955322,-95.3414001464844,15.0753768844221
"23","ABQ",35.0401992797852,-106.609001159668,"LAS",36.08010101,-115.1520004,24.2574257425743
"24","ABQ",35.0401992797852,-106.609001159668,"LAX",33.94250107,-118.4079971,32.6732673267327
"25","ABQ",35.0401992797852,-106.609001159668,"LBB",33.6636009216309,-101.822998046875,20
"26","ABQ",35.0401992797852,-106.609001159668,"MAF",31.9424991607666,-102.202003479004,36.6666666666667
"27","ABQ",35.0401992797852,-106.609001159668,"MCI",39.2976,-94.713898,16.0714285714286
"28","ABQ",35.0401992797852,-106.609001159668,"MCO",28.4293994903564,-81.3089981079102,3.33333333333333
"29","ABQ",35.0401992797852,-106.609001159668,"MDW",41.7859992980957,-87.7524032592773,8.33333333333333
"30","ABQ",35.0401992797852,-106.609001159668,"MSP",44.8819999695,-93.2218017578,15
"31","ABQ",35.0401992797852,-106.609001159668,"OAK",37.7212982177734,-122.221000671387,29.0697674418605
"32","ABQ",35.0401992797852,-106.609001159668,"OKC",35.3931007385254,-97.600700378418,20
"33","ABQ",35.0401992797852,-106.609001159668,"ONT",34.0559997558594,-117.600997924805,17.2413793103448
"34","ABQ",35.0401992797852,-106.609001159668,"ORD",41.97859955,-87.90480042,46.6666666666667
"35","ABQ",35.0401992797852,-106.609001159668,"PDX",45.58869934,-122.5979996,50
"36","ABQ",35.0401992797852,-106.609001159668,"PHX",33.4342994689941,-112.012001037598,16.6666666666667
"37","ABQ",35.0401992797852,-106.609001159668,"SAN",32.7336006165,-117.190002441,32.9411764705882
"38","ABQ",35.0401992797852,-106.609001159668,"SAT",29.5337009429932,-98.4698028564453,15.3846153846154
"39","ABQ",35.0401992797852,-106.609001159668,"SEA",47.4490013122559,-122.30899810791,38.3333333333333
"40","ABQ",35.0401992797852,-106.609001159668,"SFO",37.6189994812012,-122.375,17.8571428571429
"41","ABQ",35.0401992797852,-106.609001159668,"SLC",40.7883987426758,-111.977996826172,17.8743961352657
"42","ABQ",35.0401992797852,-106.609001159668,"SMF",38.6954002380371,-121.591003417969,6.66666666666667
"43","ABQ",35.0401992797852,-106.609001159668,"STL",38.7486991882324,-90.370002746582,3.33333333333333
"44","ABQ",35.0401992797852,-106.609001159668,"TPA",27.9755001068115,-82.533203125,16.6666666666667
"45","ABQ",35.0401992797852,-106.609001159668,"TUL",36.1983985900879,-95.8880996704102,20
"46","ABQ",35.0401992797852,-106.609001159668,"TUS",32.1161003112793,-110.94100189209,41.6666666666667
"47","ABY",31.5354995727539,-84.1945037841797,"ATL",33.6366996765137,-84.4281005859375,16.6666666666667
"48","ACK",41.25310135,-70.06020355,"EWR",40.6925010681152,-74.168701171875,43.3962264150943
"49","ACK",41.25310135,-70.06020355,"JFK",40.63980103,-73.77890015,25
"50","ACT",31.6112995147705,-97.2304992675781,"DFW",32.896800994873,-97.0380020141602,10.3960396039604
"51","ACV",40.978099822998,-124.109001159668,"CEC",41.78020096,-124.2369995,16.6666666666667
"52","ACV",40.978099822998,-124.109001159668,"SFO",37.6189994812012,-122.375,31.4285714285714
"53","ACV",40.978099822998,-124.109001159668,"SLC",40.7883987426758,-111.977996826172,22.2222222222222
"54","ACV",40.978099822998,-124.109001159668,"SMF",38.6954002380371,-121.591003417969,25.4901960784314
"55","ADK",51.8779983520508,-176.64599609375,"ANC",61.1744003295898,-149.996002197266,33.3333333333333
"56","ADQ",57.75,-152.4940033,"ANC",61.1744003295898,-149.996002197266,13.3333333333333
"57","AEX",31.3274002075195,-92.5497970581055,"ATL",33.6366996765137,-84.4281005859375,23.8636363636364
"58","AEX",31.3274002075195,-92.5497970581055,"DFW",32.896800994873,-97.0380020141602,13.3333333333333
"59","AEX",31.3274002075195,-92.5497970581055,"IAH",29.9843997955322,-95.3414001464844,20
"60","AGS",33.3698997497559,-81.9645004272461,"ATL",33.6366996765137,-84.4281005859375,18.6868686868687
"61","AKN",58.67679977,-156.6490021,"ANC",61.1744003295898,-149.996002197266,34.7826086956522
"62","AKN",58.67679977,-156.6490021,"DLG",59.04470062,-158.5050049,66.6666666666667
"63","ALB",42.7482986450195,-73.8016967773438,"ATL",33.6366996765137,-84.4281005859375,28.0898876404494
"64","ALB",42.7482986450195,-73.8016967773438,"BWI",39.17539978,-76.66829681,23.8805970149254
"65","ALB",42.7482986450195,-73.8016967773438,"CLE",41.4117012024,-81.8498001099,35.2272727272727
"66","ALB",42.7482986450195,-73.8016967773438,"CLT",35.2140007019043,-80.9430999755859,19.5402298850575
"67","ALB",42.7482986450195,-73.8016967773438,"CVG",39.0488014221,-84.6678009033,14.1176470588235
"69","ALB",42.7482986450195,-73.8016967773438,"DTW",42.2123985290527,-83.353401184082,14.4444444444444
"70","ALB",42.7482986450195,-73.8016967773438,"EWR",40.6925010681152,-74.168701171875,33.9285714285714
"71","ALB",42.7482986450195,-73.8016967773438,"JFK",40.63980103,-73.77890015,33.3333333333333
