"","from","from.lat","from.lon","to","to.lat","to.lon","percent"
"1","ABE",40.652099609375,-75.440803527832,"ATL",33.6366996765137,-84.4281005859375,19.2307692307692
"2","ABE",40.652099609375,-75.440803527832,"CLE",41.4117012024,-81.8498001099,4.22535211267606
"3","ABE",40.652099609375,-75.440803527832,"CLT",35.2140007019043,-80.9430999755859,10.3448275862069
"5","ABE",40.652099609375,-75.440803527832,"DTW",42.2123985290527,-83.353401184082,18.9873417721519
"6","ABE",40.652099609375,-75.440803527832,"LGA",40.77719879,-73.87259674,100
"7","ABE",40.652099609375,-75.440803527832,"ORD",41.97859955,-87.90480042,25.2336448598131
"8","ABI",32.4113006592,-99.6819000244,"DFW",32.896800994873,-97.0380020141602,12.0535714285714
"9","ABQ",35.0401992797852,-106.609001159668,"AMA",35.2193984985352,-101.706001281738,44.8275862068966
"10","ABQ",35.0401992797852,-106.609001159668,"ATL",33.6366996765137,-84.4281005859375,5.74712643678161
"11","ABQ",35.0401992797852,-106.609001159668,"AUS",30.1944999694824,-97.6698989868164,10.4166666666667
"12","ABQ",35.0401992797852,-106.609001159668,"BWI",39.17539978,-76.66829681,3.44827586206897
"13","ABQ",35.0401992797852,-106.609001159668,"CVG",39.0488014221,-84.6678009033,12.5
"14","ABQ",35.0401992797852,-106.609001159668,"DAL",32.8470993041992,-96.8517990112305,18.4549356223176
"15","ABQ",35.0401992797852,-106.609001159668,"DEN",39.861698150635,-104.672996521,14.9377593360996
"16","ABQ",35.0401992797852,-106.609001159668,"DFW",32.896800994873,-97.0380020141602,12.8318584070796
"17","ABQ",35.0401992797852,-106.609001159668,"ELP",31.80719948,-106.3779984,20
"18","ABQ",35.0401992797852,-106.609001159668,"EWR",40.6925010681152,-74.168701171875,21.4285714285714
"19","ABQ",35.0401992797852,-106.609001159668,"HOU",29.64539909,-95.27890015,24
"20","ABQ",35.0401992797852,-106.609001159668,"IAD",38.94449997,-77.45580292,10.3448275862069
"21","ABQ",35.0401992797852,-106.609001159668,"IAH",29.9843997955322,-95.3414001464844,16.969696969697
"22","ABQ",35.0401992797852,-106.609001159668,"LAS",36.08010101,-115.1520004,20.855614973262
"23","ABQ",35.0401992797852,-106.609001159668,"LAX",33.94250107,-118.4079971,27.807486631016
"24","ABQ",35.0401992797852,-106.609001159668,"LBB",33.6636009216309,-101.822998046875,24.1379310344828
"25","ABQ",35.0401992797852,-106.609001159668,"MAF",31.9424991607666,-102.202003479004,44.8275862068966
"26","ABQ",35.0401992797852,-106.609001159668,"MCI",39.2976,-94.713898,27.7777777777778
"27","ABQ",35.0401992797852,-106.609001159668,"MCO",28.4293994903564,-81.3089981079102,10.3448275862069
"28","ABQ",35.0401992797852,-106.609001159668,"MDW",41.7859992980957,-87.7524032592773,13.7931034482759
"29","ABQ",35.0401992797852,-106.609001159668,"MSP",44.8819999695,-93.2218017578,9.09090909090909
"30","ABQ",35.0401992797852,-106.609001159668,"OAK",37.7212982177734,-122.221000671387,29.1139240506329
"31","ABQ",35.0401992797852,-106.609001159668,"OKC",35.3931007385254,-97.600700378418,15.3846153846154
"32","ABQ",35.0401992797852,-106.609001159668,"ONT",34.0559997558594,-117.600997924805,10.4166666666667
"33","ABQ",35.0401992797852,-106.609001159668,"ORD",41.97859955,-87.90480042,51.7241379310345
"34","ABQ",35.0401992797852,-106.609001159668,"PDX",45.58869934,-122.5979996,27.5862068965517
"35","ABQ",35.0401992797852,-106.609001159668,"PHX",33.4342994689941,-112.012001037598,20.9821428571429
"36","ABQ",35.0401992797852,-106.609001159668,"SAN",32.7336006165,-117.190002441,24.1379310344828
"37","ABQ",35.0401992797852,-106.609001159668,"SAT",29.5337009429932,-98.4698028564453,14.5833333333333
"38","ABQ",35.0401992797852,-106.609001159668,"SEA",47.4490013122559,-122.30899810791,27.5862068965517
"40","ABQ",35.0401992797852,-106.609001159668,"SLC",40.7883987426758,-111.977996826172,10.989010989011
"41","ABQ",35.0401992797852,-106.609001159668,"SMF",38.6954002380371,-121.591003417969,13.4615384615385
"42","ABQ",35.0401992797852,-106.609001159668,"STL",38.7486991882324,-90.370002746582,10.3448275862069
"43","ABQ",35.0401992797852,-106.609001159668,"TPA",27.9755001068115,-82.533203125,24.1379310344828
"44","ABQ",35.0401992797852,-106.609001159668,"TUL",36.1983985900879,-95.8880996704102,3.84615384615385
"45","ABQ",35.0401992797852,-106.609001159668,"TUS",32.1161003112793,-110.94100189209,24.1379310344828
"46","ABY",31.5354995727539,-84.1945037841797,"ATL",33.6366996765137,-84.4281005859375,23.3009708737864
"47","ACT",31.6112995147705,-97.2304992675781,"DFW",32.896800994873,-97.0380020141602,15.979381443299
"48","ACV",40.978099822998,-124.109001159668,"CEC",41.78020096,-124.2369995,17.2413793103448
"49","ACV",40.978099822998,-124.109001159668,"SFO",37.6189994812012,-122.375,34.3283582089552
"50","ACV",40.978099822998,-124.109001159668,"SMF",38.6954002380371,-121.591003417969,12
"51","ACY",39.4575996398926,-74.5772018432617,"ATL",33.6366996765137,-84.4281005859375,3.44827586206897
"53","ADK",51.8779983520508,-176.64599609375,"ANC",61.1744003295898,-149.996002197266,12.5
"54","ADQ",57.75,-152.4940033,"ANC",61.1744003295898,-149.996002197266,18.9655172413793
