"","from","from.lat","from.lon","to","to.lat","to.lon","percent"
"1","ABE",40.652099609375,-75.440803527832,"ATL",33.6366996765137,-84.4281005859375,15
"2","ABE",40.652099609375,-75.440803527832,"CLE",41.4117012024,-81.8498001099,11.3207547169811
"5","ABE",40.652099609375,-75.440803527832,"DTW",42.2123985290527,-83.353401184082,5.49450549450549
"6","ABE",40.652099609375,-75.440803527832,"ORD",41.97859955,-87.90480042,26.7241379310345
"7","ABI",32.4113006592,-99.6819000244,"DFW",32.896800994873,-97.0380020141602,7.53138075313808
"8","ABQ",35.0401992797852,-106.609001159668,"AMA",35.2193984985352,-101.706001281738,25.8064516129032
"9","ABQ",35.0401992797852,-106.609001159668,"ATL",33.6366996765137,-84.4281005859375,13.0434782608696
"10","ABQ",35.0401992797852,-106.609001159668,"AUS",30.1944999694824,-97.6698989868164,14.0350877192982
"11","ABQ",35.0401992797852,-106.609001159668,"BWI",39.17539978,-76.66829681,16.1290322580645
"13","ABQ",35.0401992797852,-106.609001159668,"CVG",39.0488014221,-84.6678009033,6.45161290322581
"14","ABQ",35.0401992797852,-106.609001159668,"DAL",32.8470993041992,-96.8517990112305,15.0735294117647
"15","ABQ",35.0401992797852,-106.609001159668,"DEN",39.861698150635,-104.672996521,15.0561797752809
"16","ABQ",35.0401992797852,-106.609001159668,"DFW",32.896800994873,-97.0380020141602,13.0081300813008
"17","ABQ",35.0401992797852,-106.609001159668,"ELP",31.80719948,-106.3779984,27.8688524590164
"18","ABQ",35.0401992797852,-106.609001159668,"EWR",40.6925010681152,-74.168701171875,10
"19","ABQ",35.0401992797852,-106.609001159668,"HOU",29.64539909,-95.27890015,25
"20","ABQ",35.0401992797852,-106.609001159668,"IAD",38.94449997,-77.45580292,9.67741935483871
"21","ABQ",35.0401992797852,-106.609001159668,"IAH",29.9843997955322,-95.3414001464844,11.1111111111111
"22","ABQ",35.0401992797852,-106.609001159668,"LAS",36.08010101,-115.1520004,13.5265700483092
"23","ABQ",35.0401992797852,-106.609001159668,"LAX",33.94250107,-118.4079971,23.0392156862745
"24","ABQ",35.0401992797852,-106.609001159668,"LBB",33.6636009216309,-101.822998046875,6.45161290322581
"25","ABQ",35.0401992797852,-106.609001159668,"MAF",31.9424991607666,-102.202003479004,19.3548387096774
"26","ABQ",35.0401992797852,-106.609001159668,"MCI",39.2976,-94.713898,14.0350877192982
"27","ABQ",35.0401992797852,-106.609001159668,"MCO",28.4293994903564,-81.3089981079102,9.67741935483871
