"","from","from.lat","from.lon","to","to.lat","to.lon","percent"
"1","ABE",40.652099609375,-75.440803527832,"ATL",33.6366996765137,-84.4281005859375,15
"2","ABE",40.652099609375,-75.440803527832,"CLE",41.4117012024,-81.8498001099,2.08333333333333
"5","ABE",40.652099609375,-75.440803527832,"DTW",42.2123985290527,-83.353401184082,6.32911392405063
"6","ABE",40.652099609375,-75.440803527832,"JFK",40.63980103,-73.77890015,50
"7","ABE",40.652099609375,-75.440803527832,"ORD",41.97859955,-87.90480042,15.5172413793103
"9","ABI",32.4113006592,-99.6819000244,"DFW",32.896800994873,-97.0380020141602,5.85365853658537
"10","ABQ",35.0401992797852,-106.609001159668,"AMA",35.2193984985352,-101.706001281738,13.3333333333333
"11","ABQ",35.0401992797852,-106.609001159668,"ATL",33.6366996765137,-84.4281005859375,11.1111111111111
"12","ABQ",35.0401992797852,-106.609001159668,"AUS",30.1944999694824,-97.6698989868164,10.9090909090909
"13","ABQ",35.0401992797852,-106.609001159668,"BWI",39.17539978,-76.66829681,3.33333333333333
"14","ABQ",35.0401992797852,-106.609001159668,"CVG",39.0488014221,-84.6678009033,13.3333333333333
"15","ABQ",35.0401992797852,-106.609001159668,"DAL",32.8470993041992,-96.8517990112305,10.077519379845
"16","ABQ",35.0401992797852,-106.609001159668,"DEN",39.861698150635,-104.672996521,10.7594936708861
"17","ABQ",35.0401992797852,-106.609001159668,"DFW",32.896800994873,-97.0380020141602,12.5523012552301
"18","ABQ",35.0401992797852,-106.609001159668,"ELP",31.80719948,-106.3779984,7.31707317073171
"19","ABQ",35.0401992797852,-106.609001159668,"EWR",40.6925010681152,-74.168701171875,46.1538461538462
"20","ABQ",35.0401992797852,-106.609001159668,"HOU",29.64539909,-95.27890015,12.7906976744186
"21","ABQ",35.0401992797852,-106.609001159668,"IAD",38.94449997,-77.45580292,16.6666666666667
"22","ABQ",35.0401992797852,-106.609001159668,"IAH",29.9843997955322,-95.3414001464844,14.6892655367232
"23","ABQ",35.0401992797852,-106.609001159668,"LAS",36.08010101,-115.1520004,16.3366336633663
"24","ABQ",35.0401992797852,-106.609001159668,"LAX",33.94250107,-118.4079971,15.0485436893204
"25","ABQ",35.0401992797852,-106.609001159668,"LBB",33.6636009216309,-101.822998046875,10
"26","ABQ",35.0401992797852,-106.609001159668,"MAF",31.9424991607666,-102.202003479004,16.6666666666667
"27","ABQ",35.0401992797852,-106.609001159668,"MCI",39.2976,-94.713898,17.8571428571429
"28","ABQ",35.0401992797852,-106.609001159668,"MCO",28.4293994903564,-81.3089981079102,8.33333333333333
"29","ABQ",35.0401992797852,-106.609001159668,"MDW",41.7859992980957,-87.7524032592773,5
"30","ABQ",35.0401992797852,-106.609001159668,"MSP",44.8819999695,-93.2218017578,15
"31","ABQ",35.0401992797852,-106.609001159668,"OAK",37.7212982177734,-122.221000671387,14.6341463414634
"32","ABQ",35.0401992797852,-106.609001159668,"OKC",35.3931007385254,-97.600700378418,20
"33","ABQ",35.0401992797852,-106.609001159668,"ONT",34.0559997558594,-117.600997924805,17.8571428571429
"34","ABQ",35.0401992797852,-106.609001159668,"ORD",41.97859955,-87.90480042,11.1111111111111
"35","ABQ",35.0401992797852,-106.609001159668,"PDX",45.58869934,-122.5979996,36.6666666666667
"36","ABQ",35.0401992797852,-106.609001159668,"PHX",33.4342994689941,-112.012001037598,11.9815668202765
"37","ABQ",35.0401992797852,-106.609001159668,"SAN",32.7336006165,-117.190002441,12.7906976744186
"38","ABQ",35.0401992797852,-106.609001159668,"SAT",29.5337009429932,-98.4698028564453,16.0714285714286
"39","ABQ",35.0401992797852,-106.609001159668,"SEA",47.4490013122559,-122.30899810791,21.6666666666667
"40","ABQ",35.0401992797852,-106.609001159668,"SFO",37.6189994812012,-122.375,2.63157894736842
"41","ABQ",35.0401992797852,-106.609001159668,"SLC",40.7883987426758,-111.977996826172,12.6984126984127
"42","ABQ",35.0401992797852,-106.609001159668,"SMF",38.6954002380371,-121.591003417969,11.6666666666667
"43","ABQ",35.0401992797852,-106.609001159668,"STL",38.7486991882324,-90.370002746582,6.66666666666667
"44","ABQ",35.0401992797852,-106.609001159668,"TPA",27.9755001068115,-82.533203125,13.3333333333333
"45","ABQ",35.0401992797852,-106.609001159668,"TUL",36.1983985900879,-95.8880996704102,16.6666666666667
"46","ABQ",35.0401992797852,-106.609001159668,"TUS",32.1161003112793,-110.94100189209,23.3333333333333
"47","ABY",31.5354995727539,-84.1945037841797,"ATL",33.6366996765137,-84.4281005859375,17.4757281553398
"48","ACT",31.6112995147705,-97.2304992675781,"DFW",32.896800994873,-97.0380020141602,6.97674418604651
"49","ACV",40.978099822998,-124.109001159668,"CEC",41.78020096,-124.2369995,3.33333333333333
"50","ACV",40.978099822998,-124.109001159668,"SFO",37.6189994812012,-122.375,14.5631067961165
"51","ACV",40.978099822998,-124.109001159668,"SMF",38.6954002380371,-121.591003417969,7.69230769230769
"52","ACY",39.4575996398926,-74.5772018432617,"ATL",33.6366996765137,-84.4281005859375,23.0769230769231
"53","ADK",51.8779983520508,-176.64599609375,"ANC",61.1744003295898,-149.996002197266,37.5
"54","ADQ",57.75,-152.4940033,"ANC",61.1744003295898,-149.996002197266,11.6666666666667
"55","AEX",31.3274002075195,-92.5497970581055,"ATL",33.6366996765137,-84.4281005859375,15.5844155844156
"56","AEX",31.3274002075195,-92.5497970581055,"DFW",32.896800994873,-97.0380020141602,10
"57","AEX",31.3274002075195,-92.5497970581055,"IAH",29.9843997955322,-95.3414001464844,3.7037037037037
"58","AGS",33.3698997497559,-81.9645004272461,"ATL",33.6366996765137,-84.4281005859375,17.4698795180723
"59","AGS",33.3698997497559,-81.9645004272461,"CLT",35.2140007019043,-80.9430999755859,12.5
"60","AGS",33.3698997497559,-81.9645004272461,"LGA",40.77719879,-73.87259674,28.5714285714286
"61","AKN",58.67679977,-156.6490021,"DLG",59.04470062,-158.5050049,50
"62","ALB",42.7482986450195,-73.8016967773438,"ATL",33.6366996765137,-84.4281005859375,25
"63","ALB",42.7482986450195,-73.8016967773438,"BWI",39.17539978,-76.66829681,16.6666666666667
"64","ALB",42.7482986450195,-73.8016967773438,"CLE",41.4117012024,-81.8498001099,15.4545454545455
"65","ALB",42.7482986450195,-73.8016967773438,"CLT",35.2140007019043,-80.9430999755859,12.1951219512195
"66","ALB",42.7482986450195,-73.8016967773438,"CVG",39.0488014221,-84.6678009033,7.31707317073171
"68","ALB",42.7482986450195,-73.8016967773438,"DTW",42.2123985290527,-83.353401184082,4.44444444444444
"69","ALB",42.7482986450195,-73.8016967773438,"EWR",40.6925010681152,-74.168701171875,22.9166666666667
"70","ALB",42.7482986450195,-73.8016967773438,"JFK",40.63980103,-73.77890015,20
"71","ALB",42.7482986450195,-73.8016967773438,"LAS",36.08010101,-115.1520004,10
"72","ALB",42.7482986450195,-73.8016967773438,"MCO",28.4293994903564,-81.3089981079102,7.4468085106383
"73","ALB",42.7482986450195,-73.8016967773438,"MDW",41.7859992980957,-87.7524032592773,6.66666666666667
"74","ALB",42.7482986450195,-73.8016967773438,"ORD",41.97859955,-87.90480042,19.8675496688742
"75","ALB",42.7482986450195,-73.8016967773438,"PHL",39.871898651123,-75.241096496582,3.33333333333333
"76","ALB",42.7482986450195,-73.8016967773438,"TPA",27.9755001068115,-82.533203125,8.82352941176471
